SiteID,Ts,NOx,NO2,NO,PM10,NVPM10,VPM10,NVPM2.5,PM2.5,VPM2.5,CO,O3,SO2,Location,Lat,Long
271,1100005200,59.34,37.4,14.3,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100055600,9.71,7.82,1.23,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100080800,103.51,43.77,38.95,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100152800,82.99,30.59,34.16,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100178000,75.08,34.69,26.33,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100181600,110.95,31.37,51.88,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100192400,46.22,28.65,11.46,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100217600,51.8,35.54,10.6,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100232000,29.59,25.34,2.77,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100275200,54.48,34.19,13.23,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100376000,129.05,66.44,40.82,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100415600,45.9,23.46,14.63,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100422800,82.33,21.67,39.55,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100458800,6.04,4.25,1.17,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100466000,101.81,64.3,24.46,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100473200,64.59,45.33,12.56,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100502000,16.73,12.15,2.98,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100523600,37.37,28.98,5.47,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100552400,32.69,29.08,2.35,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100602800,38.05,24.75,8.67,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100635200,10.93,6.31,3.01,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100642400,11.37,6.86,2.94,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100754000,8.31,3.96,2.83,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100818800,39.15,28.62,6.86,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100836800,51.76,36.48,9.96,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100919600,38.17,25.2,8.45,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1100970000,53.38,30.09,15.18,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101002400,8.05,7.21,0.55,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101013200,8.14,7.04,0.72,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101049200,35.06,28.03,4.58,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101060000,26.29,23.09,2.09,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101070800,6.25,5.07,0.77,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101085200,1.95,0.88,0.7,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101117600,16.13,9.64,4.23,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101121200,11.63,5.78,3.82,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101175200,20.58,19.01,1.02,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101261600,167.59,33.89,87.17,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101268800,155.62,36.71,77.53,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101283200,289.95,46.13,158.98,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101319200,159.13,62.57,62.96,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101337200,79.42,49.45,19.54,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101348000,53.38,43.12,6.69,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101380400,117.62,42.97,48.67,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101384000,121.72,40.8,52.76,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101481200,58.23,41.23,11.08,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101520800,64.14,45.36,12.24,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101546000,75.16,50.99,15.76,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101574800,9.43,9.35,0.06,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101582000,12.53,11.89,0.42,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101596400,18.88,17.43,0.95,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101632400,10.43,10.23,0.13,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101636000,15.47,12.67,1.83,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101675600,17.55,13.87,2.4,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101708000,88.45,57.8,19.99,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101736800,65.02,38.78,17.11,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101740400,67.51,42.36,16.4,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101808800,159.37,48.85,72.07,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101837600,166.29,70.35,62.55,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101924000,228.28,61.56,108.7,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101927600,189.26,57.67,85.8,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101945600,246.86,44.81,131.74,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101949200,116.06,36.12,52.12,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1101956400,121.45,33.67,57.23,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1102006800,331.47,59.82,177.12,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
271,1102014000,502.73,71.87,280.93,,,,,,,,,,"Trailer Portway P&R",51.4899934596,-2.68877856929
