SiteID,Ts,NOx,NO2,NO,PM10,NVPM10,VPM10,NVPM2.5,PM2.5,VPM2.5,CO,O3,SO2,Location,Lat,Long
209,973227600,170.16,101.27,43.49,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973245600,244.99,138.75,67.77,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973263600,159.02,77.98,51.31,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973267200,153.67,75.83,49.26,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973278000,143.15,86.45,35.48,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973306800,29.55,23.09,3.24,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973317600,141.14,68.37,46.45,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973335600,125.13,58.81,42.27,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973342800,160.65,70.52,57.7,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973393200,24.19,18.17,1.06,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973432800,258.09,92.28,105.25,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973458000,274.87,105.52,107.55,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975675600,366.67,123.79,158.68,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975690000,633.61,114.85,338.65,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975693600,479.32,85.58,257.04,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975733200,39.35,27.16,7.48,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975808800,141.91,100.15,24.98,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975877200,207.94,112.26,60.14,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975891600,42.98,32.8,4.15,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975895200,41.12,34.68,1.7,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975898800,31.75,26.06,1.22,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975913200,162.99,79.94,51.66,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975952800,223.71,113.7,69.24,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975960000,182.12,126.42,33.86,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975963600,243.27,159.12,52.37,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975985200,248.34,122.73,79.93,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975996000,138.61,71.67,41.71,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975999600,143.25,68.09,47.01,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,976053600,154.91,72.15,51.97,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,976060800,148.22,72.24,47.48,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,967773600,382.55,22.95,230.85,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,967802400,403.49,82.86,205.44,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,967834800,216.4,62.06,97.02,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,967842000,111.4,50.3,36.19,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,967863600,10.76,9.9,1.09,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,967910400,261.58,109.44,99.7,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,967942800,71.97,56.8,7.69,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,967989600,164.43,74.68,56.24,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,968000400,147.45,67.94,49.57,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,968036400,30.98,24.15,1.22,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,968058000,105.9,59.29,27.15,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,968137200,220.42,95.96,79.4,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970394400,194.45,61.77,87.07,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970423200,177.72,63.21,75.19,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970426800,116.9,48.67,44.99,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970470000,312.12,108.77,131.31,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970527600,58.04,34.28,14.28,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970534800,36.98,29.96,3.95,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970560000,156.35,78.7,50.07,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970581600,182.84,81.86,65.25,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970624800,39.49,31.36,2.43,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970639200,177.53,101.79,46.51,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970668000,201.05,93.33,67.4,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970725600,176.57,100.26,47.57,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970743600,142.53,69.42,45.42,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970786800,24.24,16.78,2.62,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973054800,17.93,13.58,3.37,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973083600,143.96,53.41,59.58,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973098000,163.71,62.83,66.28,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973152000,64.21,34.71,19.14,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973155600,93.9,41.74,33.95,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973170000,185.46,81.04,67.99,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973173600,164.33,73.01,59.42,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973206000,54.6,32.13,14.53,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973238400,192.97,105.14,55.8,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973296000,198.28,125.08,46.29,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973339200,187.09,81.09,68.15,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973357200,254.6,95.58,102.72,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973400400,53.98,35.76,8.95,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973404000,99.16,57.33,24.44,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973407600,153.91,82.19,43.96,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973436400,305.71,126.13,114.26,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973440000,309.68,123.64,118.4,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975700800,453.31,68.85,251.05,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975704400,640.02,51.35,384.2,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975718800,173.7,62.16,72.26,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975729600,51.4,35.24,10.04,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975780000,399.28,141.62,167.44,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975819600,81.71,62.11,10.57,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975826800,233.56,118.58,72.73,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975837600,191.2,79.94,70.33,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975927600,215.59,102.46,71.23,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975981600,252.45,116.92,86.38,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,976014000,195.84,87.54,68.65,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,976024800,158.98,83.72,47.07,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,976032000,151.23,84.34,41.65,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,976035600,164.33,85.54,49.32,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,967795200,882.52,80.42,519.31,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,967806000,311.21,98.69,134.99,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,967838400,131.44,51.97,48.23,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,967878000,91.32,47.57,28.96,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,967924800,190.01,80.18,72.11,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,967964400,185.42,88.88,60.73,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,968050800,147.98,78.27,42.27,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,968090400,258.33,148.74,68.24,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,968119200,88.31,64.59,13.72,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,968187600,60.39,42.55,9.85,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970365600,26.06,23.0,2.46,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970383600,277.5,68.66,136.64,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970401600,186.52,74.54,73.48,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970405200,198.71,67.42,86.11,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970419600,312.31,94.57,142.47,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970459200,119.82,65.65,34.01,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970488000,187.33,80.28,68.52,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970495200,186.61,75.97,70.89,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970524000,83.67,44.66,24.22,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970545600,49.1,37.82,6.73,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970552800,158.12,85.3,46.89,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970570800,221.99,98.73,79.84,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970588800,273.63,133.4,90.81,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970599600,318.67,139.42,116.22,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970621200,37.29,30.73,1.45,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970642800,260.05,135.88,78.09,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970657200,177.48,90.51,53.81,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970664400,204.59,97.59,66.87,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970696800,41.6,19.41,11.63,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970754400,195.6,89.22,67.15,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,970776000,57.66,35.52,12.22,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973044000,18.17,14.73,2.74,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973051200,16.97,12.91,3.15,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973058400,29.31,19.84,6.67,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973065600,138.56,62.44,50.19,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973141200,10.71,8.03,1.68,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973148400,40.26,19.65,13.31,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973184400,188.57,74.16,74.51,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973216800,237.28,146.24,57.86,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973249200,213.34,108.82,66.68,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973252800,178.68,82.86,60.98,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973303200,21.55,18.04,1.25,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973346400,199.09,79.66,76.91,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973375200,98.49,69.81,17.74,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973411200,145.59,74.25,43.68,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973450800,217.88,104.95,70.74,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,973468800,228.59,102.03,79.68,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975632400,180.73,26.25,101.13,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975636000,19.51,16.89,2.04,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975654000,193.45,58.19,88.63,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975657600,452.07,81.14,242.17,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975722400,39.78,28.75,6.69,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975740400,105.33,73.63,20.14,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975772800,276.98,95.86,117.59,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975787200,535.74,123.79,268.11,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975805200,173.03,106.24,41.31,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975812400,117.38,80.76,21.64,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975830400,181.35,76.93,65.78,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975855600,215.59,86.06,82.21,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975909600,143.53,69.61,45.67,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975916800,108.87,48.2,37.1,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975931200,261.3,126.32,85.54,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,975949200,309.68,173.66,86.26,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,976017600,189.86,89.41,63.47,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,913208400,218.69,67.94,98.29,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,913215600,115.71,39.92,49.41,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,913222800,112.17,44.66,44.02,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,913233600,190.48,63.83,82.58,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,913291200,337.37,86.35,163.67,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,913323600,63.88,22.9,26.72,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,913442400,54.89,20.03,22.73,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,913474800,500.02,100.45,260.53,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,913496400,139.47,47.62,59.89,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,913507200,68.71,26.82,27.31,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915192000,218.22,60.34,102.94,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915195600,289.79,77.55,138.39,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915202800,297.73,80.33,141.75,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915271200,716.04,150.18,368.96,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915289200,292.71,85.39,135.17,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915310800,364.33,105.43,168.81,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915343200,35.29,16.4,12.31,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915346800,85.73,36.96,31.8,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915415200,33.09,30.47,1.7,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915426000,71.1,47.96,15.09,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915454800,234.76,94.05,91.75,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915501600,40.04,31.17,5.74,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915512400,38.54,33.18,3.49,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915526800,66.84,29.69,24.22,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915544800,181.69,88.31,60.85,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915573600,129.81,71.53,38.1,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915598800,27.87,26.63,0.81,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915624000,206.98,72.34,87.82,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915631200,259.43,87.69,111.95,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915656400,56.47,29.26,17.71,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915667200,20.66,16.78,2.49,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915699600,239.68,68.8,111.45,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915728400,266.41,96.44,110.83,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915735600,210.66,67.42,93.43,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915760800,22.31,29.96,-4.95,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915782400,292.09,94.19,129.0,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915800400,222.95,112.07,72.36,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915890400,349.84,149.89,130.37,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915922800,344.73,84.44,169.72,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915937200,-30.98,-3.97,-17.61,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915944400,-30.79,-3.92,-17.52,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915962400,-30.31,-4.02,-17.15,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915966000,-30.12,-3.92,-17.12,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,915984000,-31.03,-4.16,-17.55,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,916012800,-30.84,-4.11,-17.46,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,916045200,379.87,77.12,197.43,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,916052400,211.09,79.56,85.73,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,916056000,190.39,55.99,87.63,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,916088400,671.1,57.04,400.41,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,916099200,327.42,37.63,188.89,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,916113600,17.16,12.0,3.21,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,916135200,345.25,77.74,174.33,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,916171200,184.37,62.59,79.28,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,916174800,157.35,53.84,67.34,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,916185600,61.87,33.9,18.11,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,917863200,81.42,26.34,35.91,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,917874000,253.36,59.48,126.41,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,917877600,274.97,66.41,135.99,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,917888400,335.21,101.51,152.38,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,917917200,69.61,27.49,27.47,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,917924400,50.11,22.04,18.3,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,917931600,51.49,20.85,19.98,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,917935200,86.06,29.5,36.88,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,917971200,277.6,81.81,127.66,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,917974800,269.57,74.83,126.98,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,917989200,184.8,57.09,83.27,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,918014400,11.91,7.17,3.06,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,918068400,320.87,75.5,160.02,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,918090000,88.36,43.7,29.06,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,918126000,220.32,70.19,97.92,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,918136800,324.74,66.12,168.59,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,918172800,70.38,38.63,20.7,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,918183600,97.82,35.05,40.93,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,918378000,90.99,35.24,36.35,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,918406800,183.65,65.5,77.06,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,918468000,177.48,47.96,84.45,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,918511200,252.59,59.62,125.85,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,918525600,168.36,68.66,65.01,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,918547200,496.1,114.08,249.12,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,918576000,434.23,169.69,172.46,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,918601200,246.95,81.04,108.18,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,918615600,-30.84,-4.02,-17.49,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,918658800,-30.93,-4.02,-17.55,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,918684000,-30.89,-3.97,-17.58,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,918698400,169.26,40.35,84.01,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,918727200,411.0,101.79,201.61,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
209,918752400,419.08,82.62,219.38,,,,,,,,,,"IKEA M32",51.4752847609,-2.56207998299
