SiteID,Ts,NOx,NO2,NO,PM10,NVPM10,VPM10,NVPM2.5,PM2.5,VPM2.5,CO,O3,SO2,Location,Lat,Long
228,1050195600,187.55,55.41,81.11,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050199200,126.39,54.41,41.76,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050213600,108.17,46.04,36.23,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050256800,233.5,97.87,78.58,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050289200,171.06,85.44,47.25,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050292800,197.0,82.91,66.25,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050368400,268.66,68.09,124.52,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050372000,221.93,64.16,96.81,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050375600,499.54,83.67,263.74,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050390000,683.52,120.96,355.66,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050400800,588.87,129.57,287.09,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050451200,233.79,77.89,95.79,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050462000,324.55,72.39,158.54,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050487200,485.16,138.22,212.78,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050526800,288.9,114.03,104.23,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050552000,164.16,80.85,48.6,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050555600,272.66,93.28,109.3,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050562800,463.69,118.53,213.71,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050634800,78.02,51.49,15.05,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050638400,140.42,70.52,40.95,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050685200,119.34,76.74,22.74,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050692400,120.18,75.3,24.35,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050710400,60.23,35.95,15.12,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050735600,100.55,46.57,33.3,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050753600,111.17,51.26,36.64,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050771600,83.08,40.93,26.15,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050775200,80.19,42.46,23.24,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050843600,108.89,56.08,31.46,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050868800,124.52,71.48,30.06,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050933600,146.7,62.83,50.9,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050984000,131.3,55.56,46.37,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050991200,738.47,132.82,380.44,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1050994800,426.21,98.68,204.44,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051009200,223.78,80.99,86.96,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051016400,244.91,91.32,92.85,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051038000,287.07,99.78,113.75,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051095600,332.11,127.18,122.26,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051182000,557.12,110.4,280.16,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051210800,347.41,90.08,159.98,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051236000,102.6,54.6,28.59,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051243200,237.02,74.73,100.25,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051246800,354.86,80.13,172.3,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051286400,520.7,97.73,266.19,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051344000,287.18,76.93,130.99,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051362000,266.33,83.77,112.31,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051372800,147.76,49.25,61.67,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051426800,31.81,19.7,9.09,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051459200,144.15,58.71,52.3,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051462800,130.52,45.8,53.27,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051491600,19.69,18.89,1.87,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051498800,23.86,17.74,5.42,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051513200,301.36,75.45,141.3,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051524000,113.95,42.79,44.75,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051592400,332.06,73.34,162.64,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051617600,286.94,87.35,121.93,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051646400,147.15,60.29,51.4,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051653600,72.9,36.19,21.43,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051696800,303.35,78.94,139.1,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051704000,369.9,83.57,178.94,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051714800,273.85,78.99,119.83,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051722000,318.47,75.16,151.87,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051729200,336.23,72.72,165.29,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051740000,160.81,52.02,66.59,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051750800,27.77,17.5,6.35,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051869600,322.18,85.2,146.62,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051880400,332.35,89.5,149.89,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051938000,93.36,38.3,33.17,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1051945200,114.21,41.88,44.1,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052042400,168.45,62.82,63.33,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052046000,211.51,76.45,81.05,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052071200,183.91,61.15,74.7,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052096400,31.98,18.69,8.11,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052150400,108.65,44.61,38.31,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052190000,63.91,28.97,21.13,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052204400,275.81,68.37,129.19,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052218800,199.42,62.39,83.95,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052344800,147.77,46.66,62.3,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052370000,179.24,51.16,79.33,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052424000,130.4,49.87,48.47,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052449200,81.56,38.3,25.46,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052452800,90.1,35.52,33.17,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052463600,238.04,73.92,100.35,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052467200,225.0,70.04,94.74,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052478000,146.87,55.32,55.04,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052485200,179.13,65.84,68.1,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052496000,163.96,60.48,62.27,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052578800,278.23,71.0,128.75,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052640000,71.66,30.36,25.06,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052658000,132.09,50.92,48.76,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052694000,15.06,11.43,2.61,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052733600,146.98,52.98,56.98,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052748000,125.12,49.2,45.53,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052762400,126.52,48.34,47.07,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052838000,143.49,52.59,53.65,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052848800,107.84,45.23,36.07,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052920800,163.84,53.79,66.06,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052949600,158.28,61.68,56.26,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1052960400,95.42,46.23,27.07,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053003600,352.59,94.57,158.04,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053018000,415.85,94.09,199.67,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053046800,88.22,42.74,25.13,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053061200,372.83,75.07,186.16,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053079200,377.56,91.27,176.76,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053090000,473.31,100.45,232.31,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053097200,371.32,83.15,179.0,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053115200,392.57,72.29,201.14,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053118800,129.43,41.07,53.36,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053201600,74.89,31.8,24.83,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053252000,80.35,31.41,28.69,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053291600,54.48,22.42,18.74,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053313200,90.07,33.47,33.46,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053363600,73.66,34.33,22.08,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053406800,76.97,32.42,25.71,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053450000,110.71,50.59,33.83,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053482400,13.94,10.33,1.48,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053586800,235.14,61.73,106.45,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053604800,332.13,70.76,162.92,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053608400,254.59,61.06,119.67,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053612000,224.23,57.61,102.56,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053622800,128.87,39.64,54.02,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053640800,80.74,31.08,29.2,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053648000,57.46,29.21,15.32,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053709200,151.53,54.74,57.25,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053720000,173.74,54.17,72.23,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053730800,53.3,24.53,16.2,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053784800,169.01,61.39,63.53,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053824400,41.21,22.95,9.63,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053864000,89.68,35.33,31.73,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053871200,72.92,31.08,24.13,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053882000,110.32,41.41,40.51,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1053932400,72.59,32.46,22.81,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054072800,60.67,30.93,16.28,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054112400,375.31,91.37,175.26,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054116000,356.08,92.52,161.86,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054191600,359.55,79.27,175.02,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054270800,502.53,107.39,246.48,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054288800,391.29,129.81,157.14,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054310400,412.75,153.62,152.84,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054339200,195.79,96.1,55.94,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054364400,254.55,96.1,94.12,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054371600,292.24,100.17,115.46,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054375200,134.89,60.53,43.46,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054396800,109.27,54.31,31.6,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054404000,84.44,43.13,23.98,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054407600,107.19,51.83,32.04,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054508400,30.11,18.84,7.23,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054569600,188.48,67.46,72.99,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054573200,171.68,63.35,65.18,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054641600,324.77,94.43,140.94,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054652400,349.66,91.37,159.51,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054674000,80.73,44.94,20.18,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054699200,262.25,65.07,122.73,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054717200,406.85,93.23,195.2,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054731600,385.67,98.21,177.65,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054778400,16.8,13.67,2.52,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054789200,238.71,59.91,111.38,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054828800,161.8,52.79,66.86,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054861200,37.25,25.1,7.08,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054879200,536.23,93.95,278.66,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054922400,209.94,57.95,94.26,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054926000,147.75,42.98,65.21,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054954800,48.99,23.91,15.62,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054962000,128.59,40.69,54.52,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1054987200,153.88,53.41,61.24,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055052000,110.95,47.57,37.81,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055062800,62.98,30.84,19.41,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055066400,75.45,35.57,23.87,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055070000,73.71,33.66,24.27,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055127600,73.15,26.82,29.01,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055178000,302.19,80.37,137.03,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055221200,251.8,62.49,117.91,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055228400,373.59,84.68,180.1,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055239200,190.0,55.75,82.91,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055250000,121.57,41.26,49.56,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055358000,116.39,46.47,42.29,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055390400,193.53,50.35,90.84,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055466000,31.21,19.7,6.68,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055473200,67.78,29.55,23.28,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055491200,227.71,67.65,99.85,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055505600,237.52,71.29,103.55,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055516400,242.03,83.96,96.45,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055545200,153.42,69.95,48.36,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055552400,127.57,61.53,37.75,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055620800,178.01,91.13,47.87,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055635200,129.0,67.41,33.89,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055646000,137.96,75.97,33.13,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055664000,81.07,40.45,23.51,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055692800,88.32,43.89,25.54,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055707200,97.73,41.64,33.7,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055793600,106.12,57.52,26.64,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055934000,137.56,42.94,59.32,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055952000,134.19,36.77,61.99,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055962800,85.07,29.26,35.08,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1055966400,72.46,27.83,27.79,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1056009600,217.04,43.99,111.61,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1056016800,130.83,29.55,65.54,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1056027600,115.76,36.05,50.19,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1056031200,129.69,37.29,58.51,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1056056400,82.16,33.85,29.51,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1056060000,57.57,26.3,19.01,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1056078000,46.16,20.56,15.95,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1056142800,161.98,65.22,57.9,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1056157200,111.2,45.8,39.43,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1056160800,78.22,40.11,21.83,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1056168000,131.05,49.25,49.85,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1056186000,289.21,87.93,124.82,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1056200400,251.04,103.66,86.76,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1056222000,229.7,97.25,77.52,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1056240000,135.39,71.34,35.15,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1056250800,63.16,41.93,10.31,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1064930400,601.55,109.39,306.24,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1064952000,341.29,94.76,147.76,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1064973600,72.26,41.79,14.86,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1064984400,267.55,64.69,124.02,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065002400,214.93,62.68,91.23,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065027600,247.01,82.57,103.89,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065056400,59.46,34.86,15.13,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065063600,62.18,31.75,19.14,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065067200,131.79,46.71,54.04,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065078000,352.81,77.65,176.87,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065099600,420.49,84.39,216.43,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065110400,514.0,92.28,272.11,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065117600,385.08,74.01,200.64,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065128400,219.03,54.65,105.61,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065175200,424.1,100.88,206.99,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065240000,51.25,25.63,16.3,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065276000,119.4,45.47,46.83,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065319200,81.22,34.14,29.85,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065351600,193.09,62.49,83.0,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065366000,124.94,45.85,50.2,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065384000,104.28,34.71,44.64,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065405600,7.32,6.12,1.48,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065459600,142.78,57.57,53.42,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065463200,117.93,50.49,42.17,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065513600,271.74,78.65,122.93,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065553200,165.84,56.51,69.34,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065589200,105.44,37.58,43.3,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065603600,180.59,52.83,81.69,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065610800,144.24,44.37,63.95,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
228,1065700800,158.73,56.9,64.4,,,,,,,,,,"Temple Meads Station",51.4488837041,-2.58447776241
