SiteID,Ts,NOx,NO2,NO,PM10,NVPM10,VPM10,NVPM2.5,PM2.5,VPM2.5,CO,O3,SO2,Location,Lat,Long
213,1287738000,512.0,130.0,250.0,33.7,,,,,,0.8,,,"Old Market",51.4560189999,-2.58348949026
213,1287741600,456.0,124.0,218.0,34.3,,,,,,0.9,,,"Old Market",51.4560189999,-2.58348949026
213,1287759600,265.0,97.0,110.0,10.7,,,,,,0.8,,,"Old Market",51.4560189999,-2.58348949026
213,1287781200,111.0,65.0,30.0,10.3,,,,,,0.7,,,"Old Market",51.4560189999,-2.58348949026
213,1287799200,67.0,36.0,20.0,9.1,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1287802800,138.0,52.0,56.0,6.2,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1287820800,344.0,103.0,158.0,4.8,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1287838800,197.0,82.0,75.0,14.4,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1287842400,329.0,97.0,151.0,10.1,,,,,,0.7,,,"Old Market",51.4560189999,-2.58348949026
213,1287849600,374.0,105.0,176.0,13.7,,,,,,0.7,,,"Old Market",51.4560189999,-2.58348949026
213,1287860400,294.0,96.0,130.0,6.4,,,,,,0.8,,,"Old Market",51.4560189999,-2.58348949026
213,1287864000,218.0,80.0,90.0,17.4,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1287885600,139.0,63.0,50.0,12.5,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1287907200,118.0,57.0,40.0,10.7,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1287910800,94.0,52.0,28.0,10.1,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1288000800,462.0,122.0,223.0,47.3,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1288008000,330.0,118.0,139.0,34.1,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1288022400,327.0,115.0,139.0,18.2,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1288044000,248.0,90.0,104.0,15.0,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1288065600,67.0,42.0,16.0,7.8,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1288069200,105.0,59.0,30.0,8.7,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1288087200,122.0,65.0,38.0,7.6,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1288098000,126.0,61.0,43.0,5.2,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1288144800,19.0,13.0,4.0,9.9,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1288170000,130.0,67.0,41.0,25.7,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1288177200,97.0,50.0,31.0,18.6,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1288180800,288.0,86.0,133.0,,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1288184400,304.0,99.0,134.0,23.5,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1288296000,67.0,40.0,18.0,16.2,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1288303200,42.0,27.0,10.0,18.8,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1288350000,118.0,57.0,40.0,19.6,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1288378800,132.0,71.0,40.0,10.1,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1288414800,103.0,59.0,29.0,9.3,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1288494000,92.0,48.0,29.0,12.5,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1288519200,151.0,59.0,60.0,18.6,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1288522800,233.0,84.0,98.0,17.6,,,,,,0.7,,,"Old Market",51.4560189999,-2.58348949026
213,1288612800,170.0,65.0,69.0,38.6,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1288620000,338.0,103.0,154.0,22.3,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1288623600,264.0,103.0,105.0,14.8,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1288670400,187.0,65.0,80.0,15.0,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1288674000,178.0,69.0,71.0,22.3,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1288677600,181.0,69.0,74.0,23.7,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1288706400,189.0,71.0,78.0,29.6,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1288710000,204.0,80.0,81.0,46.7,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1288738800,107.0,50.0,38.0,18.6,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1288746000,74.0,29.0,30.0,3.2,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1288839600,73.0,34.0,25.0,13.7,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1288868400,195.0,69.0,83.0,6.8,,,,,,0.1,,,"Old Market",51.4560189999,-2.58348949026
213,1288872000,185.0,67.0,78.0,4.2,,,,,,0.1,,,"Old Market",51.4560189999,-2.58348949026
213,1289239200,451.0,109.0,224.0,28.4,,,,,,1.7,,,"Old Market",51.4560189999,-2.58348949026
213,1289311200,181.0,69.0,74.0,15.6,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1289325600,124.0,61.0,41.0,14.4,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1289347200,29.0,17.0,8.0,18.4,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1289365200,65.0,40.0,16.0,10.5,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1289394000,101.0,55.0,30.0,21.3,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1289401200,,,,31.4,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1289412000,479.0,141.0,221.0,35.5,,,,,,1.9,,,"Old Market",51.4560189999,-2.58348949026
213,1289462400,111.0,53.0,38.0,,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1289491200,208.0,67.0,93.0,,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1289520000,69.0,29.0,26.0,,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1289523600,86.0,32.0,35.0,,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1289563200,313.0,105.0,136.0,,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1289588400,220.0,90.0,85.0,,,,,,,0.9,,,"Old Market",51.4560189999,-2.58348949026
213,1289617200,153.0,61.0,60.0,,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1289620800,193.0,67.0,83.0,,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1289642400,264.0,88.0,115.0,,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1289649600,220.0,80.0,91.0,,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1289685600,164.0,67.0,64.0,,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1289689200,180.0,82.0,64.0,,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1289696400,298.0,96.0,133.0,,,,,,,0.7,,,"Old Market",51.4560189999,-2.58348949026
213,1289700000,231.0,80.0,99.0,,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1289736000,336.0,94.0,159.0,,,,,,,1.0,,,"Old Market",51.4560189999,-2.58348949026
213,1289833200,424.0,122.0,198.0,,,,,,,1.3,,,"Old Market",51.4560189999,-2.58348949026
213,1289847600,521.0,118.0,264.0,,,,,,,1.6,,,"Old Market",51.4560189999,-2.58348949026
213,1289880000,235.0,63.0,113.0,,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1289887200,499.0,88.0,269.0,,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1289912400,334.0,103.0,151.0,,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1289973600,61.0,34.0,18.0,,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1289977200,90.0,46.0,29.0,,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1289995200,111.0,57.0,35.0,,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1290002400,180.0,76.0,68.0,,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1290096000,273.0,101.0,113.0,,,,,,,0.8,,,"Old Market",51.4560189999,-2.58348949026
213,1290099600,367.0,120.0,161.0,,,,,,,1.2,,,"Old Market",51.4560189999,-2.58348949026
213,1290132000,258.0,78.0,118.0,,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1290211200,,,,,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1290225600,82.0,48.0,23.0,,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1290229200,134.0,59.0,49.0,,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1290243600,330.0,99.0,151.0,,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1290250800,170.0,65.0,69.0,,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1290322800,53.0,29.0,16.0,,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1290330000,61.0,32.0,19.0,,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1290366000,86.0,48.0,25.0,,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1290369600,82.0,44.0,25.0,,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1290394800,32.0,25.0,5.0,,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1290412800,298.0,88.0,138.0,,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1290495600,244.0,71.0,114.0,,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1290513600,134.0,52.0,54.0,,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1290542400,340.0,86.0,166.0,,,,,,,1.0,,,"Old Market",51.4560189999,-2.58348949026
213,1311836400,315.0,101.0,140.0,37.5,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1311865200,285.0,118.0,109.0,21.9,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1311868800,223.0,88.0,89.0,28.0,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1311904800,21.0,15.0,4.0,19.2,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1311912000,53.0,27.0,18.0,20.3,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1311951600,384.0,130.0,166.0,53.0,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1311994800,50.0,29.0,14.0,22.1,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312005600,118.0,48.0,46.0,15.6,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312020000,96.0,42.0,35.0,27.4,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312066800,63.0,44.0,13.0,32.7,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312081200,52.0,38.0,9.0,36.7,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312106400,52.0,36.0,10.0,22.3,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312113600,53.0,36.0,11.0,20.7,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312185600,159.0,61.0,64.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312203600,193.0,74.0,78.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312210800,202.0,84.0,78.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312214400,124.0,57.0,44.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312225200,63.0,32.0,20.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312232400,52.0,29.0,15.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312250400,15.0,13.0,1.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312268400,187.0,63.0,81.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312304400,94.0,48.0,30.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312308000,170.0,65.0,69.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312390800,193.0,73.0,79.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312416000,27.0,23.0,3.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312441200,166.0,55.0,73.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312470000,225.0,67.0,104.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312480800,206.0,61.0,95.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312531200,67.0,29.0,25.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312534800,103.0,46.0,38.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312585200,55.0,32.0,15.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312599600,32.0,19.0,9.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312606800,53.0,29.0,16.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312650000,136.0,53.0,54.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312700400,59.0,27.0,21.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312707600,96.0,29.0,44.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312718400,80.0,32.0,31.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312754400,59.0,32.0,18.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312812000,157.0,48.0,71.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1312880400,40.0,25.0,10.0,,,,,,,,,,"Old Market",51.4560189999,-2.58348949026
213,1304668800,109.0,59.0,33.0,28.2,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1304704800,76.0,57.0,13.0,20.0,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1304744400,115.0,67.0,31.0,20.3,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1304758800,132.0,67.0,43.0,17.6,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1304773200,63.0,40.0,15.0,21.3,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1304776800,82.0,50.0,21.0,18.8,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1304791200,147.0,78.0,45.0,26.4,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1304802000,69.0,48.0,14.0,16.2,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1304827200,15.0,11.0,3.0,9.7,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1304852400,36.0,23.0,9.0,18.2,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1304888400,40.0,29.0,8.0,5.0,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1304895600,52.0,36.0,10.0,13.1,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1304906400,67.0,46.0,14.0,14.4,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1304935200,48.0,29.0,13.0,25.5,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1304949600,65.0,38.0,18.0,25.5,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1304956800,65.0,40.0,16.0,22.3,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1304971200,57.0,42.0,10.0,21.3,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1305000000,59.0,36.0,15.0,27.0,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1305007200,107.0,57.0,33.0,28.8,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1305010800,88.0,50.0,25.0,27.6,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1305021600,96.0,50.0,30.0,21.5,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1305043200,262.0,94.0,110.0,20.5,,,,,,0.7,,,"Old Market",51.4560189999,-2.58348949026
213,1305050400,136.0,65.0,46.0,18.0,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1305108000,193.0,80.0,74.0,15.0,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1305136800,120.0,55.0,43.0,13.3,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1305176400,80.0,50.0,20.0,22.5,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1305201600,107.0,53.0,35.0,30.0,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1305219600,178.0,69.0,71.0,14.6,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1305234000,53.0,32.0,14.0,14.6,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1305291600,180.0,74.0,69.0,16.0,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1305381600,23.0,17.0,4.0,15.8,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1305406800,55.0,32.0,15.0,7.0,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1305450000,69.0,32.0,24.0,19.2,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1305496800,105.0,46.0,39.0,20.9,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1305547200,214.0,73.0,93.0,23.5,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1305579600,138.0,57.0,53.0,17.0,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1305669600,147.0,52.0,63.0,5.8,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1305716400,237.0,73.0,108.0,11.5,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1305727200,258.0,94.0,108.0,10.3,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1305770400,46.0,36.0,6.0,17.4,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1305784800,82.0,48.0,23.0,27.0,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1305795600,134.0,59.0,49.0,22.9,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1305817200,141.0,59.0,54.0,26.8,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1305835200,155.0,63.0,60.0,17.4,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1305867600,97.0,53.0,29.0,10.9,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1305871200,172.0,74.0,64.0,17.2,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1305964800,67.0,36.0,20.0,15.6,,,,,,0.1,,,"Old Market",51.4560189999,-2.58348949026
213,1306033200,17.0,13.0,3.0,14.4,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1306069200,92.0,36.0,36.0,42.8,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1306072800,115.0,46.0,45.0,33.3,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1306076400,141.0,50.0,60.0,30.2,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1306087200,172.0,63.0,71.0,30.0,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1306144800,65.0,36.0,19.0,24.7,,,,,,0.1,,,"Old Market",51.4560189999,-2.58348949026
213,1306177200,99.0,32.0,44.0,30.2,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1306227600,80.0,32.0,31.0,24.1,,,,,,0.1,,,"Old Market",51.4560189999,-2.58348949026
213,1306270800,145.0,55.0,59.0,22.1,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1306324800,84.0,44.0,26.0,16.6,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1306328400,82.0,42.0,26.0,26.6,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1306350000,32.0,25.0,5.0,23.7,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1306425600,25.0,17.0,5.0,9.5,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1306436400,15.0,13.0,1.0,9.3,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1306447200,13.0,13.0,0.0,9.5,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1306454400,,,,9.1,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1306468800,6.0,6.0,0.0,5.0,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1306497600,53.0,29.0,16.0,12.9,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1306501200,73.0,36.0,24.0,37.7,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1306548000,13.0,10.0,3.0,11.7,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1306551600,17.0,11.0,4.0,13.1,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1306576800,139.0,61.0,51.0,1.5,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1306594800,166.0,65.0,66.0,16.8,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1306605600,162.0,57.0,69.0,9.5,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1306666800,164.0,55.0,71.0,11.9,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1306688400,139.0,50.0,59.0,10.7,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1306728000,23.0,17.0,4.0,5.8,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1306742400,210.0,57.0,100.0,5.6,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1306789200,168.0,53.0,75.0,15.0,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1306792800,132.0,48.0,55.0,10.9,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1306803600,25.0,21.0,3.0,9.9,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1306807200,27.0,19.0,5.0,8.7,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1306850400,176.0,61.0,75.0,17.4,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1306933200,202.0,76.0,83.0,24.5,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1306951200,74.0,42.0,21.0,21.5,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1306983600,258.0,63.0,128.0,21.7,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1306998000,315.0,99.0,141.0,39.2,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1307052000,99.0,69.0,20.0,20.5,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1307066400,29.0,21.0,5.0,9.5,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1307098800,145.0,67.0,51.0,28.4,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1307138400,63.0,38.0,16.0,14.6,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1307142000,53.0,29.0,16.0,14.4,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1307156400,34.0,23.0,8.0,8.2,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1307192400,61.0,34.0,18.0,14.8,,,,,,0.6,,,"Old Market",51.4560189999,-2.58348949026
213,1307246400,15.0,11.0,3.0,6.8,,,,,,0.1,,,"Old Market",51.4560189999,-2.58348949026
213,1307293200,183.0,80.0,68.0,26.8,,,,,,0.8,,,"Old Market",51.4560189999,-2.58348949026
213,1307314800,44.0,32.0,8.0,18.8,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1307322000,19.0,17.0,1.0,16.4,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1307383200,191.0,74.0,76.0,22.7,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1307386800,195.0,76.0,78.0,15.4,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1307437200,97.0,55.0,28.0,16.0,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1307444400,225.0,84.0,93.0,21.5,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
213,1307458800,130.0,59.0,46.0,11.3,,,,,,0.3,,,"Old Market",51.4560189999,-2.58348949026
213,1307545200,191.0,74.0,76.0,9.5,,,,,,0.1,,,"Old Market",51.4560189999,-2.58348949026
213,1307595600,103.0,52.0,34.0,5.2,,,,,,0.5,,,"Old Market",51.4560189999,-2.58348949026
213,1307617200,176.0,67.0,71.0,18.8,,,,,,0.2,,,"Old Market",51.4560189999,-2.58348949026
