SiteID,Ts,NOx,NO2,NO,PM10,NVPM10,VPM10,NVPM2.5,PM2.5,VPM2.5,CO,O3,SO2,Location,Lat,Long
459,1288468800,82.23,33.3,31.91,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1288472400,73.2,28.63,29.06,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1288494000,32.04,20.63,7.44,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1288501200,57.2,21.35,23.37,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1288569600,77.92,26.12,33.78,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1288594800,87.38,19.69,44.13,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1288717200,27.33,16.66,6.96,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1288742400,8.84,4.32,2.33,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1288764000,12.6,7.2,3.52,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1288850400,26.14,11.49,7.25,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1288875600,47.41,21.41,16.95,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1288904400,23.93,13.38,6.88,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1288922400,4.62,2.17,1.6,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1288933200,4.44,2.43,1.31,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1288990800,109.74,34.21,49.25,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289005200,56.45,26.75,19.36,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289023200,17.24,14.03,2.09,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289070000,83.09,50.13,21.49,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289134800,78.81,29.14,32.38,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289156400,139.97,49.81,58.79,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289196000,33.61,16.47,11.18,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289199600,56.21,24.06,20.96,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289214000,80.86,26.55,35.41,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289260800,43.89,22.91,13.67,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289264400,42.07,22.04,13.06,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289278800,32.73,20.43,8.02,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289350800,22.52,18.31,2.74,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289379600,160.51,53.59,69.72,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289394000,74.41,31.4,28.04,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289505600,61.9,32.71,19.04,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289523600,15.71,9.68,3.93,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289538000,9.84,7.96,1.23,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289599200,77.28,39.99,24.32,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289610000,83.56,29.13,35.49,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289617200,76.81,22.44,35.45,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289649600,125.12,38.41,56.54,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289707200,93.84,34.0,39.02,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289714400,195.15,27.25,109.47,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289746800,117.61,45.72,46.88,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289772000,145.37,43.4,66.49,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289782800,204.47,34.48,110.84,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289790000,104.95,32.67,47.13,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289840400,184.41,54.24,84.87,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289887200,199.08,21.67,115.68,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289890800,257.37,25.41,151.24,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289905200,256.79,52.79,133.02,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289952000,39.94,24.42,10.12,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289955600,29.38,18.87,6.85,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1289984400,150.89,41.93,71.04,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1290052800,57.11,27.12,19.55,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1290067200,140.16,41.16,64.55,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1290099600,203.08,48.43,100.84,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1290157200,402.76,50.85,229.46,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1290164400,184.64,51.38,86.89,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1290171600,142.13,51.23,59.27,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1290250800,100.2,30.88,45.2,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1290261600,70.85,31.77,25.48,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1290456000,155.64,42.05,74.07,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1290484800,122.29,22.8,64.87,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1290492000,131.17,25.55,68.87,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1290506400,259.11,60.79,129.31,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1290524400,120.38,39.68,52.62,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1290538800,285.55,57.93,148.42,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272081600,51.55,46.38,3.37,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272110400,69.42,44.32,16.37,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272139200,52.61,46.57,3.94,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272164400,22.79,21.48,0.85,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272178800,28.64,20.42,5.36,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272229200,39.48,23.59,10.37,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272322800,74.78,48.0,17.47,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272348000,276.86,63.22,139.3,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272362400,65.59,36.68,18.85,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272369600,53.25,35.5,11.57,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272416400,53.36,49.87,2.27,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272423600,21.3,17.54,2.45,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272427200,47.46,31.78,10.22,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272452400,55.59,35.39,13.17,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272463200,61.71,38.57,15.09,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272488400,50.91,36.76,9.23,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272492000,38.58,32.32,4.08,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272502800,24.12,16.17,5.18,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272553200,124.6,55.35,45.15,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272574800,77.55,34.59,28.01,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272610800,68.14,39.94,18.39,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272668400,28.74,19.76,5.86,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272718800,51.92,27.75,15.76,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272801600,24.01,13.56,6.82,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272841200,21.99,17.15,3.16,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272870000,25.13,15.38,6.35,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272924000,27.79,21.91,3.83,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272985200,64.15,42.86,13.88,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1272992400,81.54,49.96,20.59,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273107600,19.43,15.94,2.27,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273125600,75.53,32.55,28.02,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273176000,60.08,38.24,14.24,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273179600,60.6,38.71,14.27,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273186800,37.02,29.56,4.86,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273240800,88.78,49.62,25.54,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273266000,42.13,30.49,7.59,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273284000,18.86,14.67,2.73,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273291200,14.26,11.63,1.71,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273294800,20.79,15.26,3.6,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273366800,21.46,16.31,3.36,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273420800,55.07,34.42,13.47,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273435200,68.53,49.76,12.24,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273453200,20.89,13.86,4.58,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273478400,100.37,56.32,28.72,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273500000,87.27,49.34,24.73,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273536000,16.56,12.21,2.83,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273586400,85.6,44.77,26.62,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273590000,83.88,48.57,23.02,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273593600,122.34,60.8,40.12,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273604400,65.51,47.21,11.93,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273608000,82.83,54.72,18.33,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273669200,94.73,45.37,32.18,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273705200,114.04,73.64,26.34,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273744800,118.79,61.97,37.05,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273773600,62.38,43.81,12.1,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273863600,101.93,54.07,31.2,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273903200,49.75,30.97,12.24,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273910400,61.18,36.87,15.85,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273957200,128.81,60.24,44.71,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1273996800,41.29,19.46,14.24,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1274022000,87.32,28.63,38.27,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1274086800,104.39,47.25,37.26,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1274140800,28.72,22.07,4.34,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1274155200,179.32,46.64,86.51,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1274173200,139.51,63.37,49.64,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1280728800,129.11,31.42,63.7,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1280750400,100.95,38.81,40.51,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1280764800,69.31,38.43,20.13,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1280768400,80.45,38.17,27.57,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1280772000,45.9,25.06,13.59,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1280779200,32.07,21.37,6.97,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1280790000,50.04,25.46,16.03,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1280793600,46.35,23.41,14.95,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1280826000,80.0,37.0,28.04,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1280844000,49.76,20.71,18.94,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1280890800,23.61,12.53,7.23,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1280905200,68.19,32.13,23.51,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1280948400,43.44,24.8,12.15,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1280973600,24.51,12.77,7.66,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1280984400,35.82,15.31,13.37,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1280988000,82.86,30.1,34.4,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281042000,49.48,25.61,15.56,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281081600,66.45,32.22,22.32,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281150000,14.09,6.48,4.96,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281164400,36.38,14.27,14.41,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281178800,38.23,16.29,14.31,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281232800,26.97,16.33,6.94,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281240000,18.52,9.86,5.64,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281286800,66.12,27.91,24.91,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281294000,44.78,22.01,14.85,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281297600,35.6,22.75,8.38,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281319200,7.65,5.67,1.29,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281337200,80.56,39.21,26.96,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281344400,62.92,27.36,23.19,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281358800,49.37,23.19,17.07,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281394800,20.98,8.3,8.27,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281405600,30.08,6.3,15.5,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281409200,26.17,7.15,9.95,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281427200,63.02,19.17,28.59,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281445200,43.97,14.56,19.18,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281470400,49.97,15.03,22.78,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281510000,86.43,0.62,55.95,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281531600,78.7,25.12,34.93,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281564000,58.75,23.15,23.22,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281582000,69.33,21.67,31.07,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281607200,81.06,35.12,29.96,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281646800,27.92,24.17,2.31,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281772800,32.87,19.6,8.65,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281801600,27.5,20.48,4.58,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281816000,41.92,26.93,9.77,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281823200,26.24,16.45,6.38,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281844800,79.27,25.7,34.93,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281855600,34.66,22.93,7.64,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281967200,31.55,19.5,7.86,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281970800,23.4,15.1,5.41,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1281988800,37.66,22.95,9.59,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1282003200,10.45,9.62,0.54,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1282024800,60.49,27.37,21.59,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1282035600,43.18,20.68,14.67,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
459,1282075200,36.08,18.22,11.64,,,,,,,,,,"Cheltenham Road \ Station Road",51.4689385901,-2.5927241667
